id,alcohol,alcohol_bands,category,country,description,designation,price,price_bands,rating,rating_bands,region,subregion,subsubregion,title,url,varietal,vintage,winery,quantity
3254,11.0,Medium-Low,White,US,"Long Island Riesling is few and far between, however this example is relatively solid. It is taut and liner in feel, with delicate flavors of wet limestone, lime zest and white blossoms. The concentration is light, yet it's zesty and refreshing.",,22,Reasonable,88,Mediocre,New York,Long Island,North Fork of Long Island,Paumanok 2017 Riesling (North Fork of Long Island),https://www.winemag.com/buying-guide/paumanok-2017-riesling-north-fork-of-long-island/,Riesling,2017,Paumanok,1
2292,11.0,Medium-Low,White,US,"A delicate nose of gardenia, jasmine, quince and slate give this semisweet Riesling a graceful start. The palate offers explosive acidity that carries flavors of juicy white cherry, green melon and candied lemon zest.",Patrician Verona,17,Budget Option,91,Pretty Good,New York,Finger Lakes,Cayuga Lake,Hosmer 2016 Patrician Verona Riesling (Cayuga Lake),https://www.winemag.com/buying-guide/hosmer-2016-patrician-verona-riesling-cayuga-lake/,Riesling,2016,Hosmer,1
2648,11.1,Medium-Low,White,US,"A mineral-laden nose of wet rock and crushed slate mingles with broader tones of white blossoms and yellow apple. This is off-dry in style and delicately textured on the palate, displaying a juicy orchard-fruit profile that's peppered with notes of jasmine and tonic water.",Humphrey's Vineyard,22,Reasonable,91,Pretty Good,New York,Finger Lakes,Finger Lakes,Keuka Spring 2017 Humphrey's Vineyard Riesling (Finger Lakes),https://www.winemag.com/buying-guide/keuka-spring-2017-humphreys-vineyard-riesling-finger-lakes/,Riesling,2017,Keuka Spring,1
1447,11.2,Medium-Low,Sparkling,US,"This unusual sparkling wine made from Verdejo grapes goes for a doughy complexity that starts with an earthy, yeasty aroma and follows through with flavors like freshly baked bread and mineral water. It's on the light side in terms of fruit character, and is light to medium bodied.",Sparkling,29,Reasonable,88,Mediocre,California,Central Valley,Clarksburg,Riaza 2017 Sparkling Verdejo (Clarksburg),https://www.winemag.com/buying-guide/riaza-2017-sparkling-verdejo-clarksburg/,Verdejo,2017,Riaza,1
1408,11.2,Medium-Low,Sparkling,US,"Done in the traditional Champagne method, this unusual sparkling wine, based on Cabernet Franc, brings sharply-focused apple fruit front and center. Though still quite young, it's a crisp and refreshing wine that will set up well with a variety of the usual appetizers for good bubbly.",Brut Rose of,35,Reasonable,88,Mediocre,Oregon,Southern Oregon,Applegate Valley,Quady North 2016 Brut Rose of Cabernet Franc (Applegate Valley),https://www.winemag.com/buying-guide/quady-north-2016-brut-rose-of-cabernet-franc-applegate-valley-308282/,Cabernet Franc,2016,Quady North,1
2735,11.3,Medium-Low,White,US,"Slate and stone mark this delicately earthy wine, with strikes of green apple and pear in the background. The off-dry palate shows a pleasing roundness, with flavors of green melon and yellow apple giving a juicy feel. Bright acidity keeps this buoyant and lively, while a slightly savory note marks the close.",RTR Estate Vineyard,16,Budget Option,90,Pretty Good,New York,Finger Lakes,Finger Lakes,Red Tail Ridge 2016 RTR Estate Vineyard Riesling (Finger Lakes),https://www.winemag.com/buying-guide/red-tail-ridge-2016-rtr-estate-vineyard-riesling-finger-lakes/,Riesling,2016,Red Tail Ridge,1
3162,11.3,Medium-Low,White,US,"Slate and smoke mask a core of peach juice and crushed tangerine on the nose of this semidry Riesling. The palate is a well-blended mix of ripe stone fruit, sugar-dusted blossoms and sour green apple, with a pillowy, marshmallow finish.",,17,Budget Option,88,Mediocre,New York,Finger Lakes,Finger Lakes,Bellangelo 2016 Riesling (Finger Lakes),https://www.winemag.com/buying-guide/bellangelo-2016-riesling-finger-lakes/,Riesling,2016,Bellangelo,1
1221,11.5,Medium,White,US,"Flower, lime leaf, slate, peach and citrus aromas are out front. Sleek, off-dry, leaning sweeter fruit flavors follow. There's a sense of balance that heightens the appeal. It's a whole lot of wine for the money.",,9,Cheap,89,Mediocre,Washington,Columbia Valley,Columbia Valley (WA),Chateau Ste. Michelle 2017 Riesling (Columbia Valley (WA)),https://www.winemag.com/buying-guide/chateau-ste-michelle-2017-riesling-columbia-valley-wa-308482/,Riesling,2017,Chateau Ste. Michelle,1
2587,11.5,Medium,White,US,"These 33-year-old vines have been ripened to spatlese sweetness and left hanging in the balance between sweet and tart. The peach and papaya fruit flavors come with ample acidity, finishing with the flavor of sweet lemon tea.",Bois Joli Vineyard,24,Reasonable,91,Pretty Good,Oregon,Willamette Valley,Eola-Amity Hills,Brooks 2016 Bois Joli Vineyard Riesling (Eola-Amity Hills),https://www.winemag.com/buying-guide/brooks-2016-bois-joli-vineyard-riesling-eola-amity-hills/,Riesling,2016,Brooks,1
3141,11.5,Medium,White,US,"Honey-drizzled apple and white blossoms start off this semisweet wine. It's ripe on the palate, with luscious flavors peach and melon that end on a caramel tone.",Semi-Sweet,16,Budget Option,88,Mediocre,New York,Finger Lakes,Finger Lakes,Damiani 2016 Semi-Sweet Riesling (Finger Lakes),https://www.winemag.com/buying-guide/damiani-2016-semi-sweet-riesling-finger-lakes/,Riesling,2016,Damiani,1
2120,11.6,Medium,White,US,"Keeler is doing some interesting experimentation with fermentation methods, and here they deliver a stunning amphora-fermented, off-dry Riesling. The wine offers a fine mix of apricot, peach and nectarine tones that display a sweet and sour tension. It finishes with a lick of butterscotch.",Terracotta Amphorae,32,Reasonable,93,Very Good,Oregon,Willamette Valley,Eola-Amity Hills,Keeler 2017 Terracotta Amphorae Riesling (Eola-Amity Hills),https://www.winemag.com/buying-guide/keeler-2017-terracotta-amphorae-riesling-eola-amity-hills/,Riesling,2017,Keeler,1
2677,11.6,Medium,White,US,"A stony, citrus-laden nose offers glimpses of earthy white tea and stone fruit in this dry-style wine made from seedless (or virgin) Riesling grapes. There's power on the palate, with a firm grip of slate, yellow apple skin and peach flavors that lead to a lingering limestone finish.",Virgin Berry Dry,32,Reasonable,91,Pretty Good,New York,Long Island,Long Island,The Grapes of Roth 2017 Virgin Berry Dry Riesling (Long Island),https://www.winemag.com/buying-guide/the-grapes-of-roth-2017-virgin-berry-dry-riesling-long-island/,Riesling,2017,The Grapes of Roth,1
2514,11.7,Medium,White,US,"This wine is intriguing in an earthy oolong note that's backed by ripe apricot and peach. It's well concentrated on the palate in these flavors, with a defined layer of acidity keeping it persistent and lengthy.",Dry,26,Reasonable,90,Pretty Good,New York,Long Island,Long Island,The Grapes of Roth 2017 Dry Riesling (Long Island),https://www.winemag.com/buying-guide/the-grapes-of-roth-2017-dry-riesling-long-island/,Riesling,2017,The Grapes of Roth,1
3060,11.7,Medium,White,US,"A fresh, focused nose of grapefruit peel, peach and quince starts off this dry-style Riesling. It's taut on the palate, with an astringent grip of peach and apricot skins that is shot through with bright citrus acidity.",Dry,18,Budget Option,89,Mediocre,New York,Finger Lakes,Finger Lakes,Fox Run 2016 Dry Riesling (Finger Lakes),https://www.winemag.com/buying-guide/fox-run-2016-dry-riesling-finger-lakes/,Riesling,2016,Fox Run,1
1452,11.8,Medium,Sparkling,US,"This is a fun, pop-top wine, orange-pink in color, a blend of Pinot Noir and Chenin Blanc. An inviting, floral-candied note of watermelon Jolly Rancher leads to interesting flavors of hazelnut and lemon, with plenty of acidity to buoy the light body.",Tendance Passante,20,Budget Option,88,Mediocre,California,California Other,California,Karah Estate 2018 Tendance Passante Sparkling (California),https://www.winemag.com/buying-guide/karah-estate-2018-tendance-passante-sparkling-california/,Sparkling Blend,2018,Karah Estate,1
3042,11.8,Medium,White,US,"Aromas of wet limestone, citrus zest and quince are tight and focused on the nose of this dry-style Riesling. Flavors of tart green-plum and lime are persistent on the palate, softened by some textural roundness and extended by a lingering marshmallow finish.",Dry,17,Budget Option,89,Mediocre,New York,Finger Lakes,Finger Lakes,Bellangelo 2016 Dry Riesling (Finger Lakes),https://www.winemag.com/buying-guide/bellangelo-2016-dry-riesling-finger-lakes/,Riesling,2016,Bellangelo,1
1137,11.8,Medium,Sparkling,US,"Made entirely from Pinot Noir, this has an impressive mousse that's light on its feet with bright acidity and plenty of crispness on the palate. Strawberry, cherry and tangerine mingle along a thread of elegance and balance.",Blanc de Noir,99,Upper-Medium,90,Pretty Good,California,Napa-Sonoma,Carneros,Grand Napa 2013 Blanc de Noir Sparkling (Carneros),https://www.winemag.com/buying-guide/grand-napa-2013-blanc-de-noir-sparkling-carneros-307854/,Sparkling Blend,2013,Grand Napa,1
2300,11.9,Medium,White,US,"This delicious semidry Riesling offers an exuberant nose of ripe apple, white blossoms and crushed slate. There's a pleasing roundness to the palate, with a textured, fuzzy feel that carries flavors of crisp apple and lemon underscored by juicy, sweet peach. Laser-focused acidity keeps it all in check, making this a well-balanced offering.",Semi-Dry,16,Budget Option,91,Pretty Good,New York,Finger Lakes,Finger Lakes,Damiani 2016 Semi-Dry Riesling (Finger Lakes),https://www.winemag.com/buying-guide/damiani-2016-semi-dry-riesling-finger-lakes/,Riesling,2016,Damiani,1
792,12.0,Medium,Sparkling,US,"Dry and crisp, this surprising wine made from Zinfandel grapes has a sophisticated and complex lees-aged character that gives a toasty note to the aroma, and light earthy oaky ginger and cherry flavors on the palate. While medium bodied, it is well concentrated and interesting to taste.",Sparkling,25,Reasonable,90,Pretty Good,California,Sierra Foothills,Amador County,Fiddletown Cellars 2017 Sparkling Rose (Amador County),https://www.winemag.com/buying-guide/fiddletown-cellars-2017-sparkling-rose-amador-county/,Rose,2017,Fiddletown Cellars,1
1302,12.0,Medium,White,US,"Aromas of freshly squeezed lime and white peach lead to tart, mouthwatering, just a hair off-dry fruit flavors. The sense of acidity and balance is lovely.",Art Den Hoed,15,Budget Option,89,Mediocre,Washington,Columbia Valley,Yakima Valley,Charles & Charles 2017 Art Den Hoed Riesling (Yakima Valley),https://www.winemag.com/buying-guide/charles-charles-2017-art-den-hoed-riesling-yakima-valley-308003/,Riesling,2017,Charles & Charles,1
1344,12.0,Medium,Red,US,"The grape were put through whole-cluster carbonic maceration in concrete, then aged in both neutral oak and stainless steel, yielding a wine with bold cranberry fruit with a vein of iron. The tannins are polished but stiffen the finish, with a thread of graphite. It's still quite young, quite tart and bursting with flavor.",Seven Springs,35,Reasonable,90,Pretty Good,Oregon,Willamette Valley,Eola-Amity Hills,Evening Land 2017 Seven Springs Gamay Noir (Eola-Amity Hills),https://www.winemag.com/buying-guide/evening-land-2017-seven-springs-gamay-noir-eola-amity-hills-308084/,Gamay Noir,2017,Evening Land,1
1967,12.0,Medium,Red,US,"This young release wine is light in color with an orange rim, offering notes of fresh tobacco, herb, orange peel and green pepper. Quite smoky fruit flavors follow. There are good things going on, but the smoke influence has a big impact.",Two Blondes Vineyard,32,Reasonable,86,Mediocre,Washington,Columbia Valley,Yakima Valley,Savage Grace 2017 Two Blondes Vineyard Cabernet Franc (Yakima Valley),https://www.winemag.com/buying-guide/savage-grace-2017-two-blondes-vineyard-cabernet-franc-yakima-valley-308469/,Cabernet Franc,2017,Savage Grace,1
2316,12.0,Medium,White,US,"This dry-style Riesling is named after the wife of Willy Frank, second generation owner of the estate. An expressive nose of lime, white blossoms and slate gives it an intense, focused start. The palate is persistent in acidity and well-textured, displaying flavors of lime and white cherry that end on a lingering powdered-stone finish.",Margrit Dry,35,Reasonable,91,Pretty Good,New York,Finger Lakes,Finger Lakes,Dr. Konstantin Frank 2017 Margrit Dry Riesling (Finger Lakes),https://www.winemag.com/buying-guide/dr-konstantin-frank-2017-margrit-dry-riesling-finger-lakes/,Riesling,2017,Dr. Konstantin Frank,1
2461,12.0,Medium,White,US,"Wet stone, crushed rocks and a touch of funky grass aromas show on the nose of this bottling, the first for young vintner Gina Hildebrand. The palate is all about minerality, reminiscent of wet sidewalks on a rainy day, along with touches of lime skin, grapefruit pith and ash.",Coquelicot Vineyard,28,Reasonable,90,Pretty Good,California,Central Coast,Santa Ynez Valley,Lady of the Sunshine 2017 Coquelicot Vineyard Sauvignon Blanc (Santa Ynez Valley),https://www.winemag.com/buying-guide/lady-of-the-sunshine-2017-coquelicot-vineyard-sauvignon-blanc-santa-ynez-valley-305169/,Sauvignon Blanc,2017,Lady of the Sunshine,1
2593,12.0,Medium,White,US,"Waxy and mineral, this delightful white has a bright high-acid freshness and a texture of stone. Lemon, quince and apricot factor into the flavor profile with an exotic complexity and undeniable drinkability.",Snow Vineyard,28,Reasonable,91,Pretty Good,California,Sonoma,Sonoma Valley,Anaba 2017 Snow Vineyard Picpoul Blanc (Sonoma Valley),https://www.winemag.com/buying-guide/anaba-2017-snow-vineyard-picpoul-blanc-sonoma-valley/,Picpoul Blanc,2017,Anaba,1
2690,12.0,Medium,White,US,"In the midst of a major transformation to new varieties, a biodynamic vineyard and innovative fermentations, Troon scores with this rich, toasty, barrel-fermented white wine. A ripe mix of fruits brings poached pear and banana to the front, with a lick of vanilla custard as the wine trails off. Delicious already, so drink up.",,18,Budget Option,90,Pretty Good,Oregon,Southern Oregon,Applegate Valley,Troon 2017 Vermentino (Applegate Valley),https://www.winemag.com/buying-guide/troon-2017-vermentino-applegate-valley-306049/,Vermentino,2017,Troon,1
2893,12.0,Medium,White,US,"Spiced apple and pear aromas mix with lemon and ginger on the nose. The palate is dry in style, with a juicy orchard-fruit flavor that's peppered with white blossoms and lemongrass. A honed bed of acidity frames it all, with spiced apricot marking the close.",Proprietor's Special Reserve Dry,20,Budget Option,90,Pretty Good,New York,New York Other,Hudson River Region,Millbrook 2017 Proprietor's Special Reserve Dry Riesling (Hudson River Region),https://www.winemag.com/buying-guide/millbrook-2017-proprietors-special-reserve-dry-riesling-hudson-river-region/,Riesling,2017,Millbrook,1
2899,12.0,Medium,White,US,"Diffused aromas of tangerine and grapefruit peels abound in this single-vineyard Riesling sourced from a shale-laden vineyard on the western side of Seneca Lake. The palate is broad and juicy, yet dry, displaying flavors of fleshy yellow apple and white blossoms, with shots of orange acidity.",Kashong Glen Vineyard,21,Reasonable,90,Pretty Good,New York,Finger Lakes,Finger Lakes,Bellangelo 2017 Kashong Glen Vineyard Riesling (Finger Lakes),https://www.winemag.com/buying-guide/bellangelo-2017-kashong-glen-vineyard-riesling-finger-lakes/,Riesling,2017,Bellangelo,1
